transaction_id,customer_id,amount,payment_method,customer_segment,transaction_hour,days_since_last_payment,previous_failures,retry_count,checkout_duration,device_type,location_type,payment_gateway,failure_reason,subscription_status,invoice_age_days,amount_due,payment_status,revenue_at_risk
txn_90de99e4413246,cust_6405,2124.36,wallet,returning,10,28,0,0,560,mobile,domestic,razorpay,None,active,0,2124.36,success,0
txn_9f30449272ea48,cust_5842,23947.64,credit_card,returning,14,137,0,0,72,mobile,domestic,razorpay,None,active,13,23947.64,success,0
txn_3f2a0d9fb8b645,cust_6061,31978.76,net_banking,new,1,15,0,3,404,desktop,international,razorpay,expired_card,active,27,32261.0,failed,1
txn_5e4422496fc247,cust_6756,29224.74,upi,high_value,23,15,0,0,357,desktop,domestic,razorpay,None,none,37,29224.74,success,0
txn_d263a010b5c84e,cust_3910,37664.11,upi,loyal,15,177,0,0,70,tablet,domestic,razorpay,None,inactive,51,37664.11,success,0
txn_05e1535d98c34c,cust_7410,12852.48,debit_card,new,12,42,0,3,36,mobile,domestic,razorpay,insufficient_funds,inactive,43,12852.48,failed,1
txn_9134bd63547c49,cust_4322,15661.77,wallet,high_value,16,136,4,0,534,tablet,international,razorpay,None,none,50,15661.77,success,0
txn_cddd9c57636c45,cust_5742,29638.17,debit_card,churn_risk,13,126,0,0,271,desktop,domestic,razorpay,None,none,49,29638.17,success,0
txn_c96cc3e99d5b43,cust_2094,24175.06,credit_card,high_value,4,36,1,0,521,tablet,international,razorpay,None,inactive,8,24175.06,success,0
txn_ebf16c2920af4e,cust_1062,9867.73,credit_card,new,23,54,1,0,32,mobile,domestic,razorpay,None,active,21,9867.73,success,0
txn_6dd70728721840,cust_6101,35027.08,wallet,loyal,18,178,0,0,122,mobile,domestic,razorpay,None,inactive,37,35027.08,success,0
txn_22daf4d3c8104c,cust_2404,9366.35,upi,returning,4,179,2,3,416,mobile,domestic,razorpay,bank_declined,inactive,26,9366.35,overdue,1
txn_6eded611f9b744,cust_3013,22604.97,debit_card,loyal,23,47,0,0,341,desktop,domestic,razorpay,None,active,39,22727.33,success,0
txn_43fb6b47e78f41,cust_9365,32042.51,wallet,high_value,18,27,0,0,66,mobile,domestic,razorpay,None,inactive,23,32042.51,success,0
txn_707f9aa4960842,cust_4260,1036.91,credit_card,churn_risk,1,63,0,1,502,desktop,domestic,razorpay,insufficient_funds,inactive,51,1036.91,failed,1
txn_b1ea87a854df46,cust_3139,11591.58,upi,returning,7,5,1,0,496,mobile,domestic,razorpay,None,inactive,8,11591.58,success,0
txn_af6cf4b621e84e,cust_2323,36804.48,debit_card,churn_risk,11,72,1,0,307,tablet,domestic,razorpay,None,inactive,7,36804.48,success,0
txn_8987b33c71734f,cust_3452,26425.29,debit_card,returning,13,164,0,0,414,mobile,domestic,razorpay,None,active,40,26425.29,success,0
txn_495197a9d7b14d,cust_3334,18404.54,debit_card,high_value,15,36,0,0,14,desktop,domestic,razorpay,None,none,0,18404.54,success,0
txn_502178fafb6a41,cust_9477,10354.94,credit_card,loyal,8,79,0,3,283,mobile,domestic,razorpay,expired_card,inactive,18,10354.94,abandoned,1
txn_e95ea0af53cc40,cust_1774,30302.83,net_banking,high_value,16,19,5,0,489,tablet,domestic,razorpay,None,none,39,30302.83,success,0
txn_42b5ffe8a2e240,cust_2110,32115.06,debit_card,high_value,19,144,0,1,62,desktop,domestic,razorpay,bank_declined,inactive,19,32306.49,abandoned,1
txn_d1c9853aec804c,cust_6526,44059.62,credit_card,loyal,17,127,0,0,222,mobile,international,razorpay,None,inactive,32,44526.61,success,0
txn_8f5defd6edd141,cust_1315,3753.61,net_banking,new,9,144,0,1,274,tablet,domestic,razorpay,expired_card,active,7,3928.49,failed,1
txn_0f394c45166e42,cust_1498,14749.56,net_banking,high_value,18,45,0,2,446,mobile,domestic,razorpay,insufficient_funds,none,44,14749.56,failed,1
txn_ec5ce7dbbd0644,cust_2895,23523.84,net_banking,churn_risk,20,172,3,3,382,tablet,domestic,razorpay,insufficient_funds,active,2,23923.87,abandoned,1
txn_ff5a671722ac42,cust_8669,15050.83,credit_card,high_value,7,165,2,1,379,tablet,international,razorpay,network_error,inactive,0,15050.83,failed,1
txn_7c1752a33cb249,cust_5005,12014.49,net_banking,loyal,10,29,1,3,17,tablet,domestic,razorpay,bank_declined,active,5,12014.49,failed,1
txn_b0278882e06547,cust_6290,28793.02,upi,high_value,19,62,2,0,395,tablet,domestic,razorpay,None,active,37,29071.14,success,0
txn_085d64eb01cb4e,cust_2926,25061.08,credit_card,high_value,7,160,0,0,106,tablet,domestic,razorpay,None,none,22,25385.97,success,0
txn_c27af55cd35444,cust_9020,34602.3,upi,churn_risk,12,8,0,0,100,desktop,domestic,razorpay,None,inactive,20,34991.53,success,0
txn_3d97a78d3d994c,cust_6950,46601.22,net_banking,churn_risk,21,109,0,1,311,desktop,domestic,razorpay,insufficient_funds,none,58,46601.22,abandoned,0
txn_adddd648651446,cust_4113,28024.67,wallet,returning,18,113,1,0,481,mobile,domestic,razorpay,None,active,15,28024.67,success,0
txn_7831cfd91eb04d,cust_8992,2799.1,upi,churn_risk,9,99,0,3,409,mobile,international,razorpay,authentication_failed,inactive,60,2799.1,failed,1
txn_6aa56770ae8348,cust_9354,29063.04,net_banking,churn_risk,8,134,0,0,263,tablet,domestic,razorpay,None,active,37,29063.04,pending,0
txn_65ea1b4657a145,cust_5566,31588.22,credit_card,returning,23,74,0,3,38,desktop,domestic,razorpay,insufficient_funds,active,18,31588.22,failed,0
txn_a9ba489cca0443,cust_7713,17486.35,wallet,churn_risk,18,159,0,3,212,desktop,domestic,razorpay,authentication_failed,none,16,17779.85,abandoned,1
txn_a90016328b5246,cust_4568,10650.21,net_banking,loyal,3,4,0,0,562,desktop,domestic,razorpay,None,inactive,30,10718.94,success,0
txn_f5accf0deb7144,cust_2647,16089.93,debit_card,new,18,135,1,1,427,tablet,domestic,razorpay,authentication_failed,none,1,16089.93,failed,1
txn_382fc12b41494d,cust_1286,46904.92,net_banking,high_value,2,32,0,0,61,desktop,domestic,razorpay,None,inactive,25,46904.92,success,0
txn_d1136a46168b4f,cust_1981,39911.42,debit_card,high_value,21,152,0,3,592,desktop,domestic,razorpay,insufficient_funds,none,17,39911.42,failed,1
txn_a6a9488ca07048,cust_9542,28898.25,debit_card,high_value,13,46,2,0,599,mobile,domestic,razorpay,None,none,41,28898.25,success,0
txn_4e27c6e7cfb941,cust_9303,32747.46,upi,high_value,23,9,0,1,178,tablet,domestic,razorpay,insufficient_funds,inactive,48,32747.46,abandoned,1
txn_3a901138f80a44,cust_4142,17364.45,upi,loyal,8,30,0,0,70,desktop,domestic,razorpay,None,none,33,17364.45,success,0
txn_82883ada5bde46,cust_4980,44409.92,wallet,churn_risk,3,153,0,0,55,tablet,domestic,razorpay,None,inactive,24,44409.92,success,0
txn_a2d768603c9b47,cust_5660,24625.15,net_banking,returning,3,88,2,3,449,mobile,domestic,razorpay,insufficient_funds,active,19,24625.15,abandoned,1
txn_4b1c1fe002c44b,cust_3899,27699.57,debit_card,churn_risk,2,77,0,2,599,desktop,international,razorpay,insufficient_funds,active,49,27927.01,failed,1
txn_364bc87ac7544d,cust_8503,8338.03,upi,high_value,10,34,0,0,90,tablet,domestic,razorpay,None,inactive,40,8338.03,success,0
txn_7605520091954b,cust_1582,32717.87,wallet,high_value,14,1,0,0,221,tablet,domestic,razorpay,None,none,60,32717.87,success,0
txn_42d2128b47e541,cust_8532,46423.09,debit_card,churn_risk,4,129,0,3,91,tablet,international,razorpay,bank_declined,inactive,9,46916.63,failed,1
txn_bff87f6df01443,cust_2736,17819.14,credit_card,loyal,13,152,1,2,183,tablet,domestic,razorpay,authentication_failed,none,1,17932.12,failed,1
txn_36635bd3e0d34e,cust_5407,11091.93,debit_card,returning,11,177,0,3,427,mobile,domestic,razorpay,authentication_failed,none,48,11348.89,overdue,1
txn_600900f4f1214f,cust_2882,2074.84,net_banking,returning,8,176,1,0,89,mobile,domestic,razorpay,None,none,0,2074.84,success,0
txn_be1c7a0011ca4f,cust_8151,40931.94,credit_card,churn_risk,18,140,4,0,120,tablet,domestic,razorpay,None,none,7,41178.81,success,0
txn_22153a8e7be64c,cust_5855,48622.51,credit_card,new,10,161,0,0,216,mobile,international,razorpay,None,none,60,48622.51,success,0
txn_669c56fcc6624e,cust_1993,43985.2,net_banking,new,10,80,0,0,448,mobile,domestic,razorpay,None,inactive,5,43985.2,success,0
txn_14ce58114ea440,cust_7722,26813.73,debit_card,new,3,113,0,0,190,desktop,domestic,razorpay,None,none,16,26813.73,success,0
txn_64a267c59e9342,cust_8861,33917.21,upi,loyal,15,153,0,3,421,tablet,domestic,razorpay,insufficient_funds,none,10,33917.21,abandoned,1
txn_be1bbb9817d74c,cust_3366,28054.55,credit_card,returning,3,115,1,0,392,tablet,domestic,razorpay,None,none,58,28180.77,success,0
txn_467c34fb3c754a,cust_1446,47827.83,net_banking,high_value,12,10,0,0,541,desktop,domestic,razorpay,None,active,35,47827.83,success,0
txn_7c29c6242c034f,cust_8192,38896.11,credit_card,new,13,132,1,0,515,mobile,domestic,razorpay,None,inactive,15,38896.11,pending,0
txn_7d351c26032b4f,cust_3441,12490.52,credit_card,new,21,30,1,0,306,desktop,domestic,razorpay,None,none,29,12490.52,success,0
txn_96be51cb572246,cust_1500,5497.06,credit_card,high_value,7,5,2,0,89,desktop,domestic,razorpay,None,inactive,32,5517.35,success,0
txn_a20ecb5e952545,cust_3203,38596.91,debit_card,returning,20,112,1,0,477,mobile,domestic,razorpay,None,none,20,38596.91,success,0
txn_c03a5e0eaea144,cust_4971,45210.4,credit_card,loyal,15,48,3,3,584,desktop,domestic,razorpay,bank_declined,none,9,45366.47,abandoned,1
txn_e1a61d19193e4a,cust_1117,42885.53,wallet,returning,14,97,4,0,182,tablet,domestic,razorpay,None,inactive,10,42935.92,pending,0
txn_569e7b134a5340,cust_5095,49991.63,upi,new,4,79,0,0,361,desktop,domestic,razorpay,None,active,21,49991.63,success,0
txn_f95309d02ecf47,cust_8309,46968.0,credit_card,churn_risk,17,10,0,3,221,desktop,domestic,razorpay,expired_card,inactive,50,47261.84,abandoned,1
txn_fb67bb5696104d,cust_6659,15291.6,debit_card,high_value,23,44,5,0,192,tablet,domestic,razorpay,None,inactive,5,15291.6,success,0
txn_a905b9d2c40c4a,cust_2811,31414.25,wallet,returning,20,140,3,1,71,desktop,domestic,razorpay,authentication_failed,active,48,31414.25,abandoned,0
txn_c06a3437340b47,cust_1888,43114.33,credit_card,loyal,4,27,1,3,373,tablet,international,razorpay,bank_declined,inactive,50,43114.33,failed,1
txn_e2bbf36d71c140,cust_6102,25772.13,upi,churn_risk,18,177,2,0,428,tablet,international,razorpay,None,active,44,25946.78,success,0
txn_8e35c5dbe4c341,cust_2725,10880.5,net_banking,churn_risk,2,55,0,1,283,mobile,domestic,razorpay,authentication_failed,active,19,10880.5,failed,1
txn_38e1d9a8e5114c,cust_7136,6662.57,credit_card,new,8,103,1,0,361,tablet,domestic,razorpay,None,none,10,6662.57,success,0
txn_592c36008b1f49,cust_5885,41508.72,net_banking,high_value,21,179,2,0,121,tablet,domestic,razorpay,None,none,49,41663.3,success,0
txn_9a4163b36ccf4d,cust_2296,11587.02,net_banking,churn_risk,3,154,0,0,389,desktop,domestic,razorpay,None,inactive,44,11587.02,success,0
txn_4dea73479b6b4a,cust_6176,18539.63,wallet,churn_risk,14,32,0,2,333,desktop,domestic,razorpay,insufficient_funds,inactive,9,18598.23,failed,1
txn_fcf4e9e9f81642,cust_3777,8669.15,debit_card,returning,13,102,0,0,471,mobile,domestic,razorpay,None,inactive,35,8813.66,success,0
txn_a42dd228782a43,cust_6189,22742.29,net_banking,loyal,9,132,1,0,353,tablet,domestic,razorpay,None,active,15,22742.29,success,0
txn_f6707e2c690b4b,cust_8562,47085.31,wallet,high_value,21,116,1,3,171,tablet,domestic,razorpay,network_error,active,36,47085.31,abandoned,1
txn_bf66f9a9f9494d,cust_1678,20973.69,credit_card,churn_risk,20,78,5,3,234,desktop,domestic,razorpay,insufficient_funds,active,52,21441.06,overdue,1
txn_74a50c2a9d3948,cust_2806,39837.22,debit_card,loyal,12,61,0,0,561,tablet,domestic,razorpay,None,inactive,37,39837.22,success,0
txn_12b130be6b2240,cust_7628,24155.77,upi,churn_risk,3,91,1,1,595,mobile,domestic,razorpay,authentication_failed,active,38,24260.15,overdue,0
txn_16c86c0b648141,cust_7873,28578.49,upi,loyal,13,179,0,1,270,desktop,domestic,razorpay,network_error,none,51,28578.49,failed,0
txn_849ba134895345,cust_2246,748.37,net_banking,new,19,156,1,2,378,mobile,domestic,razorpay,insufficient_funds,active,14,1137.83,failed,1
txn_3364d58df7ea4e,cust_8554,5172.57,upi,new,21,78,0,0,448,desktop,domestic,razorpay,None,inactive,14,5172.57,success,0
txn_488ec445842e4b,cust_3482,7086.69,upi,new,2,78,1,2,506,tablet,domestic,razorpay,bank_declined,none,58,7086.69,failed,1
txn_5def7b75e34f47,cust_6445,47475.76,upi,new,13,62,0,0,173,desktop,international,razorpay,None,active,48,47808.42,success,0
txn_a2233bdc44ce49,cust_3599,5175.17,debit_card,churn_risk,20,6,1,3,25,desktop,international,razorpay,network_error,none,26,5175.17,failed,1
txn_bed37aa06f724d,cust_3026,38733.62,net_banking,churn_risk,17,145,0,1,249,mobile,domestic,razorpay,expired_card,none,15,38733.62,abandoned,0
txn_9d36611b42ba4e,cust_1019,34526.08,debit_card,new,14,5,1,0,301,desktop,domestic,razorpay,None,inactive,4,34526.08,success,0
txn_b9434af7daf546,cust_2868,3109.51,wallet,new,13,30,2,2,590,mobile,domestic,razorpay,bank_declined,none,48,3109.51,overdue,0
txn_e1e2c87df4fb44,cust_1934,20745.26,credit_card,high_value,12,150,0,0,16,mobile,domestic,razorpay,None,none,39,20818.62,pending,0
txn_132eaa3c38144e,cust_8703,24096.07,debit_card,high_value,17,167,0,3,516,tablet,domestic,razorpay,expired_card,active,3,24096.07,failed,1
txn_1ab1de9a7a9142,cust_7706,40736.67,wallet,high_value,7,18,5,0,374,desktop,domestic,razorpay,None,inactive,26,40736.67,pending,0
txn_30b205acd82b4d,cust_9843,21954.29,credit_card,returning,23,76,3,0,135,mobile,domestic,razorpay,None,none,24,21954.29,success,0
txn_e7a0b6ee16b84a,cust_6862,10408.53,credit_card,returning,4,77,0,0,431,tablet,international,razorpay,None,inactive,36,10408.53,success,0
txn_139226516e9e42,cust_9459,21390.18,wallet,new,1,119,0,0,525,mobile,domestic,razorpay,None,active,16,21519.62,success,0
txn_15bf83b55cec4d,cust_7947,13579.71,credit_card,returning,18,123,0,0,574,mobile,domestic,razorpay,None,active,15,13639.12,success,0
txn_21ce21ac0ee245,cust_8941,37627.38,net_banking,new,2,137,0,0,493,tablet,domestic,razorpay,None,active,32,37760.13,success,0
txn_6f3eac116ce84f,cust_1224,34208.6,wallet,returning,7,38,0,2,211,mobile,domestic,razorpay,network_error,active,12,34208.6,failed,1
txn_99d2d5d65cc148,cust_7120,22574.36,debit_card,loyal,17,66,4,3,267,desktop,domestic,razorpay,network_error,inactive,35,22974.61,failed,1
txn_dd6469d32f8e48,cust_8868,11646.9,upi,new,10,168,3,2,590,desktop,domestic,razorpay,network_error,inactive,27,12001.98,failed,1
txn_0531024a961946,cust_5463,10503.3,net_banking,churn_risk,7,67,0,1,313,tablet,domestic,razorpay,expired_card,active,43,10503.3,failed,1
txn_55cb4819a9a74d,cust_9346,11638.61,net_banking,churn_risk,15,162,0,0,63,desktop,international,razorpay,None,active,47,11638.61,success,0
txn_7a0dd2a7b49642,cust_9516,31596.51,credit_card,new,19,86,1,0,521,tablet,international,razorpay,None,none,47,31596.51,success,0
txn_9e4464a9f2c943,cust_6445,31239.61,net_banking,churn_risk,7,67,0,3,87,desktop,domestic,razorpay,network_error,active,44,31654.01,failed,1
txn_e99e2690f6454c,cust_9440,7537.04,debit_card,loyal,13,39,1,2,211,desktop,domestic,razorpay,expired_card,none,35,7681.53,abandoned,1
txn_046af090c2e84e,cust_6431,7557.18,credit_card,returning,17,139,0,0,334,mobile,domestic,razorpay,None,none,29,7557.18,success,0
txn_b3e04834201748,cust_4158,40109.18,wallet,returning,2,90,0,1,600,desktop,domestic,razorpay,authentication_failed,none,19,40109.18,abandoned,1
txn_adab90ebb56f4e,cust_3254,29782.58,credit_card,high_value,17,1,2,0,518,desktop,domestic,razorpay,None,inactive,16,29782.58,success,0
txn_3b4f51443d9b48,cust_1132,49258.17,net_banking,new,16,112,0,0,92,mobile,domestic,razorpay,None,active,9,49299.24,success,0
txn_1ddb459ede4f4c,cust_8300,19724.0,credit_card,loyal,12,79,1,0,196,tablet,domestic,razorpay,None,none,35,19724.0,success,0
txn_3cb9655d13a74c,cust_5424,8882.66,credit_card,loyal,4,131,3,0,552,desktop,domestic,razorpay,None,inactive,52,8942.68,success,0
txn_e6c238a1fbce4b,cust_2551,31941.83,wallet,returning,5,101,2,0,482,mobile,domestic,razorpay,None,active,20,31941.83,pending,0
txn_6bcecf4f5c6e48,cust_6805,11948.46,credit_card,returning,20,57,0,0,38,desktop,domestic,razorpay,None,active,2,11948.46,success,0
txn_ab40867a9b1d40,cust_1740,14783.76,upi,returning,22,123,0,0,99,desktop,domestic,razorpay,None,active,22,14783.76,success,0
txn_247a09f2af604c,cust_9315,48507.08,net_banking,churn_risk,22,26,0,1,530,desktop,domestic,razorpay,expired_card,active,9,48507.08,failed,1
txn_6fd8c54a8d2340,cust_5981,4342.12,wallet,high_value,17,51,2,2,249,mobile,domestic,razorpay,authentication_failed,inactive,22,4342.12,failed,1
txn_336c8ace14694f,cust_6829,17174.31,debit_card,new,22,39,3,1,464,tablet,domestic,razorpay,insufficient_funds,none,31,17174.31,failed,0
txn_c4ddaa64055046,cust_9747,2341.4,upi,returning,22,17,0,0,287,tablet,domestic,razorpay,None,none,35,2696.55,success,0
txn_eb215a21ef9444,cust_9366,28620.78,wallet,loyal,11,77,0,0,151,tablet,domestic,razorpay,None,inactive,50,28994.21,success,0
txn_73d656ecaef544,cust_6596,19848.43,debit_card,loyal,19,2,0,0,572,tablet,domestic,razorpay,None,active,51,19848.43,success,0
txn_57bbbed9913c4f,cust_3925,24976.03,upi,new,13,179,0,0,432,mobile,domestic,razorpay,None,none,57,25362.33,success,0
txn_43585d63046547,cust_6663,12253.37,net_banking,returning,6,23,0,0,333,tablet,domestic,razorpay,None,none,16,12293.26,success,0
txn_ab51022e9b2d4f,cust_9579,13665.29,upi,high_value,22,40,4,0,55,desktop,domestic,razorpay,None,active,19,13665.29,pending,0
txn_48b27c31b10341,cust_8672,9377.2,debit_card,new,7,171,2,3,176,tablet,domestic,razorpay,bank_declined,none,32,9874.84,failed,1
txn_7901d462c9a348,cust_9891,1852.52,upi,loyal,16,87,1,0,479,mobile,domestic,razorpay,None,active,59,1903.69,success,0
txn_db65887889dc47,cust_3004,47351.09,upi,returning,13,163,2,0,476,mobile,domestic,razorpay,None,inactive,24,47583.82,success,0
txn_f530a2bbbdec44,cust_8198,23417.88,wallet,high_value,23,106,1,0,510,mobile,domestic,razorpay,None,inactive,1,23417.88,success,0
txn_1fde3fe4395642,cust_1582,17507.41,debit_card,new,3,153,0,2,20,tablet,domestic,razorpay,bank_declined,none,52,17507.41,overdue,1
txn_264c66be711a48,cust_3763,16494.98,credit_card,high_value,1,163,0,0,371,tablet,domestic,razorpay,None,inactive,41,16494.98,success,0
txn_8b7c0beb9c3240,cust_8438,45679.71,net_banking,churn_risk,21,60,4,1,321,mobile,domestic,razorpay,bank_declined,active,10,45679.71,failed,0
txn_14df6163b50c4a,cust_1130,9299.59,net_banking,loyal,5,32,1,0,318,desktop,domestic,razorpay,None,active,41,9443.56,success,0
txn_c6774ca02b6743,cust_5732,13753.13,debit_card,loyal,15,154,2,0,522,mobile,domestic,razorpay,None,inactive,11,13881.87,success,0
txn_31ef6649170f46,cust_8342,8410.14,credit_card,returning,17,180,0,0,255,desktop,international,razorpay,None,active,40,8410.14,success,0
txn_ee883df381f04c,cust_7022,28585.07,upi,churn_risk,9,143,0,2,518,desktop,domestic,razorpay,expired_card,inactive,23,28585.07,failed,0
txn_63588aa047e74b,cust_4896,46814.84,credit_card,churn_risk,21,112,0,1,442,mobile,domestic,razorpay,expired_card,none,41,47101.08,abandoned,0
txn_8aa1f706f4e04e,cust_5323,37235.81,upi,high_value,21,73,0,0,418,tablet,domestic,razorpay,None,none,21,37235.81,success,0
txn_3e784d41b0fa49,cust_4015,33229.91,net_banking,high_value,20,36,0,2,330,mobile,international,razorpay,bank_declined,active,46,33439.91,abandoned,1
txn_8a2ed1464c6847,cust_5793,35345.71,upi,high_value,19,168,0,3,315,mobile,domestic,razorpay,expired_card,inactive,44,35569.23,failed,1
txn_0ff009e988d749,cust_8208,46724.0,upi,high_value,11,69,1,0,94,desktop,domestic,razorpay,None,inactive,17,46724.0,success,0
txn_12d2fca3c7c941,cust_1193,8697.11,debit_card,churn_risk,10,17,1,2,391,tablet,international,razorpay,insufficient_funds,none,28,8697.11,failed,1
txn_fa02f3edf76b4d,cust_6760,324.37,wallet,churn_risk,3,79,0,1,546,desktop,domestic,razorpay,expired_card,none,7,324.37,failed,1
txn_956c3c56762744,cust_9264,33605.4,net_banking,churn_risk,1,134,1,0,168,desktop,domestic,razorpay,None,none,32,33740.33,success,0
